6.733	6.8575	6.9995	7.162	7.3234	7.4728	7.6066	7.725	7.8228	7.9008	7.9608	8.0022	8.0298	8.061	8.0957	8.1556	8.2593	8.38	8.5139	8.6615	8.8236	9.0078	9.2439	9.5176	9.8046	10.087	10.362	10.619	10.852	11.059	11.231	11.369	11.469	11.529	11.548	11.526	11.46	11.353	11.203	11.012	10.782
6.3919	6.6674	6.9675	7.2822	7.5892	7.8713	8.1231	8.3445	8.528	8.6735	8.7829	8.8556	8.8968	8.9269	8.946	8.9796	9.0501	9.1264	9.2057	9.2887	9.3773	9.4811	9.6323	9.8176	10.012	10.198	10.376	10.534	10.668	10.775	10.85	10.893	10.902	10.876	10.814	10.716	10.583	10.415	10.212	9.9759	9.709
7.0337	7.2035	7.3923	7.6005	7.8087	8.0055	8.1874	8.3543	8.5006	8.6273	8.7363	8.8268	8.9042	8.9859	9.0719	9.1829	9.3378	9.5118	9.7028	9.9115	10.139	10.395	10.711	11.07	11.447	11.819	12.184	12.528	12.843	13.126	13.367	13.566	13.717	13.817	13.866	13.862	13.803	13.69	13.522	13.301	13.027
6.4584	6.5702	6.6966	6.8408	6.9846	7.1188	7.2404	7.3494	7.4413	7.5179	7.5809	7.6297	7.6699	7.7182	7.7746	7.8595	7.9906	8.1432	8.3137	8.5024	8.7103	8.9443	9.2353	9.5661	9.9101	10.244	10.567	10.862	11.122	11.342	11.516	11.641	11.715	11.738	11.71	11.63	11.501	11.323	11.097	10.827	10.515
6.9793	7.1562	7.3542	7.5733	7.789	7.9874	8.1644	8.3198	8.4475	8.5476	8.6217	8.6692	8.6943	8.7151	8.7315	8.7671	8.8416	8.9262	9.0177	9.1167	9.2248	9.3513	9.5256	9.7369	9.963	10.19	10.418	10.638	10.846	11.039	11.212	11.362	11.486	11.579	11.64	11.669	11.659	11.611	11.526	11.4	11.234
6.6878	6.7998	6.9292	7.0801	7.2309	7.3713	7.4979	7.6109	7.7051	7.7822	7.8438	7.8894	7.9244	7.9667	8.0161	8.0952	8.223	8.372	8.5382	8.7219	8.9241	9.1525	9.4388	9.7667	10.11	10.448	10.778	11.087	11.368	11.618	11.829	12.001	12.131	12.216	12.258	12.255	12.208	12.117	11.982	11.806	11.591
6.9357	7.1302	7.346	7.5819	7.8153	8.0325	8.2292	8.4053	8.5547	8.6772	8.7747	8.8465	8.8969	8.9437	8.9868	9.0484	9.1479	9.2582	9.3767	9.5041	9.642	9.7994	10.005	10.248	10.506	10.764	11.02	11.266	11.495	11.707	11.893	12.052	12.178	12.267	12.318	12.329	12.296	12.219	12.097	11.928	11.713
6.596	6.6951	6.8082	6.94	7.0718	7.1948	7.3063	7.4062	7.4903	7.5602	7.6177	7.6623	7.6992	7.7448	7.7991	7.8818	8.0105	8.1608	8.3292	8.5162	8.7225	8.9551	9.2442	9.573	9.9157	10.25	10.574	10.873	11.138	11.367	11.551	11.689	11.778	11.818	11.807	11.746	11.636	11.477	11.269	11.016	10.721
7.5356	7.668	7.8174	7.9891	8.163	8.3293	8.485	8.6302	8.76	8.8762	8.9806	9.0727	9.158	9.2539	9.3602	9.497	9.6829	9.8939	10.128	10.386	10.67	10.988	11.373	11.808	12.264	12.72	13.17	13.602	14.004	14.374	14.7	14.983	15.215	15.393	15.517	15.584	15.593	15.543	15.433	15.265	15.04
6.3534	6.519	6.7035	6.9056	7.1048	7.2885	7.4529	7.5978	7.7176	7.8131	7.8861	7.936	7.9682	8.001	8.0344	8.0914	8.1919	8.3076	8.4345	8.5732	8.7245	8.8962	9.1191	9.3779	9.6472	9.907	10.155	10.38	10.575	10.736	10.858	10.94	10.979	10.976	10.93	10.841	10.711	10.54	10.329	10.081	9.7975
6.295	6.456	6.6357	6.8331	7.028	7.2082	7.3699	7.513	7.6319	7.7273	7.8011	7.8527	7.8872	7.9226	7.9589	8.0188	8.1215	8.2395	8.3688	8.5098	8.6635	8.8374	9.0622	9.3225	9.5933	9.8547	10.105	10.332	10.528	10.692	10.815	10.899	10.941	10.94	10.896	10.808	10.679	10.508	10.296	10.047	9.7614
6.6575	6.765	6.8862	7.0252	7.1641	7.2941	7.4127	7.5199	7.6111	7.6891	7.7554	7.8094	7.8574	7.9163	7.9859	8.0865	8.2363	8.4108	8.6069	8.8253	9.0669	9.3394	9.6752	10.055	10.452	10.839	11.215	11.562	11.87	12.135	12.348	12.507	12.611	12.658	12.65	12.584	12.465	12.293	12.069	11.797	11.482
6.3081	6.4792	6.6699	6.8783	7.0832	7.2714	7.4388	7.5854	7.7051	7.7984	7.8671	7.9106	7.9338	7.9549	7.9738	8.0138	8.0946	8.1876	8.2888	8.3988	8.5184	8.6555	8.84	9.0578	9.2847	9.503	9.7109	9.8977	10.057	10.188	10.283	10.343	10.365	10.349	10.294	10.201	10.069	9.9007	9.6947	9.4541	9.1807
6.797	6.9342	7.0896	7.2658	7.4408	7.6032	7.7494	7.8793	7.9877	8.075	8.1428	8.1906	8.2229	8.2565	8.2914	8.3488	8.4471	8.5599	8.6838	8.8193	8.9673	9.1358	9.3533	9.6068	9.8737	10.137	10.397	10.641	10.865	11.066	11.237	11.378	11.483	11.55	11.579	11.566	11.511	11.413	11.271	11.087	10.86
6.9774	7.1349	7.3132	7.5137	7.7126	7.8968	8.0625	8.2095	8.332	8.4305	8.5068	8.5602	8.5954	8.6309	8.6665	8.7258	8.8287	8.9463	9.0751	9.2158	9.3697	9.5457	9.7747	10.044	10.329	10.615	10.898	11.171	11.427	11.665	11.876	12.061	12.214	12.331	12.414	12.458	12.462	12.425	12.348	12.228	12.067
7.058	7.1962	7.3511	7.5253	7.7	7.8652	8.0177	8.1574	8.2794	8.3856	8.4775	8.5546	8.6227	8.6991	8.7838	8.897	9.0575	9.2409	9.4449	9.6702	9.9183	10.198	10.541	10.93	11.338	11.74	12.133	12.503	12.839	13.138	13.39	13.596	13.748	13.847	13.891	13.879	13.811	13.687	13.508	13.276	12.993
6.5138	6.6589	6.8223	7.0049	7.1842	7.3479	7.492	7.6165	7.7158	7.7902	7.8412	7.8683	7.8759	7.8812	7.8843	7.9077	7.9701	8.0437	8.1244	8.2127	8.3094	8.4223	8.5795	8.7689	8.9679	9.1613	9.3476	9.5179	9.667	9.7934	9.8913	9.9603	9.9972	10	9.9697	9.904	9.8027	9.6662	9.4941	9.2877	9.0479
6.3705	6.5244	6.6945	6.8804	7.0645	7.2364	7.3928	7.5335	7.6535	7.7547	7.8388	7.9052	7.96	8.0207	8.0875	8.1815	8.3218	8.4826	8.6607	8.8566	9.0714	9.3128	9.6131	9.9542	10.308	10.651	10.98	11.28	11.54	11.759	11.925	12.039	12.099	12.104	12.054	11.95	11.795	11.589	11.334	11.034	10.692
6.2772	6.4835	6.7108	6.9544	7.1938	7.4149	7.6132	7.7888	7.9351	8.0529	8.1441	8.208	8.25	8.2894	8.3263	8.3843	8.4846	8.5979	8.7206	8.8533	8.9972	9.1606	9.3752	9.6258	9.8863	10.137	10.376	10.591	10.776	10.927	11.039	11.111	11.14	11.127	11.072	10.974	10.835	10.657	10.438	10.182	9.893
6.5384	6.7843	7.0534	7.3383	7.6163	7.8709	8.097	8.2946	8.4567	8.5828	8.6751	8.7329	8.7609	8.779	8.7871	8.81	8.8694	8.9348	9.003	9.075	9.1523	9.2444	9.3822	9.5534	9.734	9.9086	10.076	10.227	10.356	10.463	10.541	10.591	10.609	10.595	10.547	10.465	10.349	10.2	10.016	9.7992	9.5509
6.8697	6.9879	7.1192	7.2669	7.414	7.5518	7.6778	7.7921	7.8902	7.9752	8.0487	8.1102	8.1662	8.2335	8.3122	8.4221	8.5813	8.7662	8.9747	9.2074	9.4657	9.7577	10.117	10.524	10.949	11.365	11.768	12.141	12.473	12.758	12.986	13.157	13.266	13.315	13.303	13.229	13.098	12.91	12.665	12.37	12.028
6.305	6.5088	6.7334	6.9744	7.2129	7.4358	7.6388	7.822	7.9792	8.1116	8.2212	8.3074	8.3762	8.4473	8.5206	8.6199	8.7664	8.9316	9.1121	9.3086	9.5225	9.7626	10.064	10.408	10.766	11.113	11.449	11.757	12.028	12.26	12.443	12.578	12.662	12.694	12.675	12.604	12.485	12.317	12.101	11.841	11.541
6.7421	6.9096	7.097	7.3039	7.5064	7.691	7.8534	7.9938	8.1061	8.19	8.2474	8.2775	8.2844	8.2857	8.2816	8.295	8.3451	8.4035	8.4666	8.5349	8.6097	8.6996	8.833	8.9988	9.1756	9.3499	9.5206	9.68	9.8236	9.9502	10.054	10.134	10.187	10.21	10.203	10.164	10.092	9.985	9.844	9.6681	9.458
6.8365	7.0128	7.2091	7.4246	7.6356	7.8283	7.9984	8.1459	8.2648	8.3549	8.4177	8.4529	8.4643	8.47	8.4697	8.4865	8.5397	8.6012	8.6676	8.7396	8.8187	8.9136	9.0527	9.2252	9.4095	9.5923	9.7724	9.9421	10.097	10.235	10.351	10.443	10.508	10.543	10.546	10.516	10.451	10.349	10.212	10.037	9.8257
6.7248	6.9913	7.2815	7.5876	7.8883	8.1674	8.4199	8.6456	8.8375	8.9953	9.1212	9.2144	9.2801	9.3381	9.3884	9.4548	9.5591	9.6727	9.7936	9.9228	10.062	10.222	10.435	10.687	10.953	11.215	11.473	11.714	11.934	12.13	12.295	12.428	12.524	12.58	12.597	12.572	12.503	12.391	12.234	12.034	11.791
6.8701	7.1378	7.4293	7.7368	8.0364	8.3113	8.5562	8.7711	8.9487	9.0885	9.1922	9.2592	9.2938	9.3152	9.3234	9.3424	9.3935	9.4472	9.5015	9.5574	9.6173	9.6913	9.8092	9.9613	10.126	10.29	10.453	10.608	10.75	10.879	10.987	11.074	11.135	11.166	11.167	11.135	11.067	10.963	10.821	10.641	10.422
6.6626	6.8977	7.1565	7.4325	7.7014	7.9465	8.163	8.3508	8.5028	8.6189	8.7011	8.7486	8.7665	8.7745	8.7729	8.7874	8.84	8.8989	8.9607	9.0262	9.0972	9.1835	9.3167	9.4849	9.6638	9.8388	10.009	10.164	10.302	10.42	10.513	10.58	10.618	10.627	10.606	10.555	10.472	10.358	10.212	10.037	9.832
6.7309	6.9986	7.2901	7.5975	7.8975	8.1732	8.4195	8.6364	8.8165	8.9591	9.0662	9.137	9.1759	9.202	9.2153	9.2397	9.2962	9.3558	9.4162	9.4786	9.545	9.6257	9.7506	9.9092	10.08	10.249	10.415	10.572	10.714	10.84	10.944	11.025	11.079	11.101	11.092	11.05	10.971	10.855	10.702	10.511	10.281
6.8668	7.0489	7.2521	7.4753	7.6942	7.8946	8.0723	8.2271	8.3529	8.4495	8.5188	8.56	8.5775	8.5896	8.5963	8.6211	8.6844	8.7566	8.8348	8.9194	9.012	9.1218	9.2783	9.4703	9.6755	9.88	10.083	10.275	10.453	10.615	10.755	10.872	10.961	11.019	11.047	11.042	11.002	10.925	10.813	10.663	10.477
6.5644	6.6915	6.8327	6.9901	7.1467	7.2936	7.4278	7.5494	7.6539	7.7437	7.8205	7.8838	7.9398	8.0055	8.0808	8.1857	8.3386	8.5152	8.713	8.9324	9.1747	9.4478	9.7843	10.165	10.562	10.948	11.321	11.663	11.964	12.22	12.42	12.565	12.65	12.676	12.643	12.551	12.404	12.203	11.948	11.644	11.297
6.7301	6.8752	7.0394	7.224	7.4064	7.5743	7.7238	7.855	7.9622	8.0459	8.1077	8.147	8.1683	8.1893	8.2098	8.2522	8.3355	8.4321	8.5382	8.6544	8.7816	8.928	9.1226	9.3528	9.5956	9.8352	10.07	10.291	10.491	10.671	10.822	10.945	11.034	11.089	11.107	11.088	11.03	10.933	10.797	10.621	10.407
6.4686	6.6376	6.8259	7.0319	7.2335	7.4173	7.5792	7.7191	7.8311	7.9156	7.9742	8.0064	8.017	8.0243	8.0284	8.0527	8.1171	8.1926	8.2752	8.3652	8.4637	8.5785	8.7393	8.9328	9.1352	9.3298	9.5152	9.6812	9.8225	9.937	10.019	10.069	10.084	10.063	10.006	9.9133	9.7848	9.6212	9.4224	9.1908	8.928
6.7167	6.8635	7.0296	7.2165	7.4015	7.5727	7.7261	7.8618	7.9741	8.0635	8.1316	8.1778	8.2068	8.236	8.2654	8.3172	8.4104	8.5175	8.6351	8.7634	8.9037	9.064	9.2738	9.5199	9.7793	10.035	10.287	10.523	10.74	10.934	11.099	11.234	11.335	11.399	11.426	11.415	11.362	11.27	11.136	10.962	10.748
6.7208	6.8874	7.0745	7.2818	7.4853	7.6716	7.8363	7.9794	8.0948	8.1829	8.2453	8.2814	8.2958	8.3069	8.3149	8.3437	8.4135	8.4946	8.5832	8.6798	8.7858	8.9097	9.0819	9.2899	9.5102	9.7274	9.94	10.139	10.32	10.48	10.615	10.722	10.8	10.845	10.858	10.837	10.781	10.69	10.564	10.404	10.21
7.0201	7.1229	7.2378	7.3707	7.5036	7.6286	7.7431	7.8471	7.9366	8.0141	8.0812	8.1373	8.1883	8.2501	8.3225	8.4242	8.5721	8.7441	8.9381	9.1546	9.3951	9.6672	10.002	10.382	10.78	11.171	11.552	11.908	12.228	12.508	12.739	12.92	13.046	13.116	13.13	13.087	12.987	12.832	12.62	12.357	12.045
6.5466	6.7473	6.9696	7.2099	7.445	7.66	7.8504	8.0163	8.1509	8.2547	8.3295	8.3746	8.3951	8.4105	8.4207	8.4507	8.5217	8.6029	8.6909	8.7861	8.8899	9.0112	9.1813	9.3868	9.6029	9.813	10.015	10.2	10.362	10.499	10.605	10.681	10.722	10.729	10.702	10.639	10.542	10.41	10.243	10.044	9.8133
6.682	6.8765	7.0915	7.3245	7.5528	7.7621	7.9481	8.1107	8.2436	8.3469	8.4221	8.4688	8.4915	8.5083	8.5193	8.5475	8.6129	8.6871	8.767	8.8532	8.9472	9.0578	9.2142	9.4046	9.606	9.8036	9.996	10.174	10.334	10.472	10.584	10.668	10.722	10.741	10.726	10.676	10.589	10.465	10.303	10.104	9.8688
6.616	6.73	6.8597	7.0089	7.1583	7.2982	7.4255	7.5403	7.6378	7.7194	7.7867	7.8393	7.8822	7.932	7.9888	8.0728	8.2018	8.351	8.5169	8.6998	8.9009	9.1273	9.4092	9.7305	10.066	10.394	10.712	11.007	11.271	11.501	11.689	11.835	11.934	11.985	11.988	11.942	11.847	11.705	11.514	11.278	10.999
6.6067	6.7579	6.9272	7.115	7.3024	7.4784	7.6395	7.7857	7.9117	8.0192	8.1097	8.1828	8.2443	8.312	8.3861	8.4883	8.638	8.8089	8.9979	9.2056	9.4333	9.6891	10.006	10.366	10.743	11.111	11.47	11.803	12.103	12.365	12.582	12.753	12.873	12.943	12.961	12.927	12.843	12.708	12.523	12.291	12.015
6.5189	6.7004	6.9023	7.1224	7.3385	7.5367	7.7129	7.867	7.9928	8.0912	8.1638	8.2102	8.2355	8.259	8.2807	8.3249	8.4123	8.5132	8.6237	8.7444	8.8762	9.0279	9.2309	9.4707	9.7219	9.9661	10.202	10.418	10.607	10.769	10.896	10.989	11.044	11.062	11.041	10.982	10.885	10.751	10.579	10.373	10.133
6.9921	7.1444	7.3165	7.5106	7.7052	7.8888	8.0578	8.2121	8.3463	8.4611	8.5582	8.6371	8.7026	8.7722	8.846	8.9453	9.0893	9.2517	9.4297	9.6238	9.8355	10.073	10.368	10.704	11.058	11.409	11.756	12.087	12.394	12.676	12.923	13.135	13.306	13.433	13.514	13.549	13.534	13.469	13.354	13.188	12.974
6.5819	6.872	7.1875	7.5177	7.8396	8.1351	8.3985	8.6301	8.8219	8.9738	9.0878	9.1634	9.2057	9.2357	9.2534	9.2849	9.3533	9.4268	9.5028	9.5823	9.6673	9.7685	9.9186	10.105	10.303	10.495	10.682	10.852	11.003	11.131	11.231	11.303	11.343	11.351	11.326	11.268	11.175	11.048	10.887	10.692	10.466
6.3816	6.5194	6.6753	6.8504	7.0242	7.1854	7.3303	7.459	7.5661	7.6527	7.7205	7.7691	7.8037	7.8421	7.8844	7.9531	8.0673	8.1995	8.3455	8.5057	8.6809	8.8786	9.1298	9.4188	9.7196	10.012	10.293	10.551	10.778	10.972	11.125	11.238	11.307	11.332	11.313	11.249	11.143	10.994	10.803	10.573	10.306
7.0341	7.2713	7.5324	7.8132	8.0896	8.3458	8.5768	8.7828	8.9568	9.0986	9.21	9.2905	9.3444	9.3911	9.4306	9.4871	9.5818	9.6852	9.7951	9.9122	10.039	10.185	10.383	10.62	10.874	11.131	11.39	11.641	11.881	12.107	12.312	12.494	12.648	12.768	12.855	12.906	12.915	12.883	12.808	12.69	12.527
6.9098	7.0976	7.3076	7.5376	7.7623	7.9669	8.1467	8.3018	8.4257	8.5184	8.5816	8.6148	8.6224	8.6236	8.6184	8.6319	8.6853	8.7472	8.8144	8.8875	8.9682	9.0661	9.2119	9.3943	9.5899	9.7847	9.9776	10.16	10.328	10.48	10.611	10.718	10.8	10.853	10.877	10.871	10.834	10.764	10.663	10.529	10.363
